parts	slices	turns	n	omp	N	function	total_time(sec)	time_per_call(ms)	std(%)	calls	global_percentage
20000000	10000	2000	65	1	4	comm:recv_task	1.29	0.11	1837.59	12004.0	7.42
20000000	10000	2000	65	1	4	comm:scatter	1.23	1227.53	0.0	1.0	7.06
20000000	10000	2000	65	1	4	comp:drift	2.17	1.08	5.39	2000.0	12.49
20000000	10000	2000	65	1	4	comp:histo	3.17	1.58	3.65	2000.0	18.24
20000000	10000	2000	65	1	4	comp:kick	7.0	3.5	35.83	2000.0	40.34
20000000	10000	2000	65	1	4	Other	0.2	198.93	0.0	1.0	1.15
20000000	10000	2000	65	1	4	total_time	17.36	17355.85	0.0	1.0	100.0
20000000	10000	2000	67	1	4	comm:bcast	0.3	0.05	25.63	6001.0	1.43
20000000	10000	2000	67	1	4	comm:gather	0.22	218.25	0.0	1.0	1.03
20000000	10000	2000	67	1	4	comm:histo_extra	1.7	0.85	145.48	2000.0	7.97
20000000	10000	2000	67	1	4	comm:recv_task	1.13	0.09	2164.7	12004.0	5.31
20000000	10000	2000	67	1	4	comm:scatter	5.62	5618.39	0.0	1.0	26.19
20000000	10000	2000	67	1	4	comp:drift	2.19	1.09	4.97	2000.0	10.3
20000000	10000	2000	67	1	4	comp:histo	3.08	1.54	3.36	2000.0	14.52
20000000	10000	2000	67	1	4	comp:kick	6.86	3.43	28.44	2000.0	32.3
20000000	10000	2000	67	1	4	Other	0.2	200.86	0.0	1.0	0.95
20000000	10000	2000	67	1	4	total_time	21.28	21284.51	0.0	1.0	100.0
20000000	10000	2000	69	1	4	comm:bcast	0.31	0.05	21.76	6001.0	1.34
20000000	10000	2000	69	1	4	comm:gather	0.22	219.37	0.0	1.0	0.96
20000000	10000	2000	69	1	4	comm:histo_extra	1.6	0.8	82.09	2000.0	6.97
20000000	10000	2000	69	1	4	comm:recv_task	0.98	0.08	1851.75	12004.0	4.3
20000000	10000	2000	69	1	4	comm:scatter	8.03	8032.78	0.0	1.0	34.37
20000000	10000	2000	69	1	4	comp:drift	2.1	1.05	4.97	2000.0	9.14
20000000	10000	2000	69	1	4	comp:histo	3.01	1.51	2.52	2000.0	13.15
20000000	10000	2000	69	1	4	comp:kick	6.63	3.31	31.47	2000.0	28.91
20000000	10000	2000	69	1	4	Other	0.2	195.56	0.0	1.0	0.85
20000000	10000	2000	69	1	4	total_time	23.08	23075.14	0.0	1.0	100.0
20000000	10000	2000	71	1	4	comm:bcast	0.3	0.05	22.09	6001.0	1.88
20000000	10000	2000	71	1	4	comm:gather	0.19	192.91	0.0	1.0	1.23
20000000	10000	2000	71	1	4	comm:histo_extra	1.65	0.82	121.72	2000.0	10.45
20000000	10000	2000	71	1	4	comm:recv_task	0.8	0.07	1962.86	12004.0	5.06
20000000	10000	2000	71	1	4	comm:scatter	1.01	1007.64	0.0	1.0	6.37
20000000	10000	2000	71	1	4	comp:drift	2.14	1.07	5.11	2000.0	13.63
20000000	10000	2000	71	1	4	comp:histo	2.94	1.47	3.11	2000.0	18.69
20000000	10000	2000	71	1	4	comp:kick	6.52	3.26	32.59	2000.0	41.43
20000000	10000	2000	71	1	4	Other	0.2	199.09	0.0	1.0	1.27
20000000	10000	2000	71	1	4	total_time	15.74	15740.62	0.0	1.0	100.0
20000000	10000	2000	73	1	4	comm:bcast	0.3	0.05	21.89	6001.0	1.45
20000000	10000	2000	73	1	4	comm:gather	0.22	216.98	0.0	1.0	1.06
20000000	10000	2000	73	1	4	comm:histo_extra	1.79	0.89	125.93	2000.0	8.69
20000000	10000	2000	73	1	4	comm:recv_task	0.67	0.06	2320.92	12004.0	3.26
20000000	10000	2000	73	1	4	comm:scatter	6.27	6266.72	0.0	1.0	30.09
20000000	10000	2000	73	1	4	comp:drift	2.06	1.03	4.66	2000.0	9.98
20000000	10000	2000	73	1	4	comp:histo	2.86	1.43	3.58	2000.0	13.89
20000000	10000	2000	73	1	4	comp:kick	6.31	3.15	32.86	2000.0	30.63
20000000	10000	2000	73	1	4	Other	0.19	194.78	0.0	1.0	0.95
20000000	10000	2000	73	1	4	total_time	20.67	20666.1	0.0	1.0	100.0
20000000	10000	2000	75	1	4	comm:bcast	0.3	0.05	27.12	6001.0	1.65
20000000	10000	2000	75	1	4	comm:gather	0.22	220.26	0.0	1.0	1.21
20000000	10000	2000	75	1	4	comm:histo_extra	4.75	2.38	57.23	2000.0	26.09
20000000	10000	2000	75	1	4	comm:recv_task	0.75	0.06	2385.26	12004.0	4.13
20000000	10000	2000	75	1	4	comm:scatter	1.18	1177.56	0.0	1.0	6.46
20000000	10000	2000	75	1	4	comp:drift	1.81	0.9	13.15	2000.0	9.92
20000000	10000	2000	75	1	4	comp:histo	2.84	1.42	6.51	2000.0	15.56
20000000	10000	2000	75	1	4	comp:kick	6.17	3.09	34.99	2000.0	33.88
20000000	10000	2000	75	1	4	Other	0.2	199.03	0.0	1.0	1.09
20000000	10000	2000	75	1	4	total_time	18.22	18224.47	0.0	1.0	100.0
20000000	10000	2000	77	1	4	comm:bcast	0.34	0.06	33.82	6001.0	1.45
20000000	10000	2000	77	1	4	comm:gather	0.23	226.61	0.0	1.0	0.96
20000000	10000	2000	77	1	4	comm:histo_extra	6.0	3.0	35.38	2000.0	25.45
20000000	10000	2000	77	1	4	comm:recv_task	1.74	0.14	2216.43	12004.0	7.34
20000000	10000	2000	77	1	4	comm:scatter	4.52	4520.03	0.0	1.0	19.05
20000000	10000	2000	77	1	4	comp:drift	1.76	0.88	16.75	2000.0	7.46
20000000	10000	2000	77	1	4	comp:histo	2.81	1.4	9.35	2000.0	11.91
20000000	10000	2000	77	1	4	comp:kick	6.02	3.01	35.85	2000.0	25.55
20000000	10000	2000	77	1	4	Other	0.2	199.26	0.0	1.0	0.85
20000000	10000	2000	77	1	4	total_time	23.62	23616.63	0.0	1.0	100.0
20000000	10000	2000	79	1	4	comm:bcast	0.35	0.06	31.76	6001.0	1.49
20000000	10000	2000	79	1	4	comm:gather	0.24	242.57	0.0	1.0	1.04
20000000	10000	2000	79	1	4	comm:histo_extra	5.81	2.91	25.72	2000.0	24.78
20000000	10000	2000	79	1	4	comm:recv_task	1.55	0.13	1573.83	12004.0	6.59
20000000	10000	2000	79	1	4	comm:scatter	4.99	4990.96	0.0	1.0	20.76
20000000	10000	2000	79	1	4	comp:drift	1.77	0.89	16.12	2000.0	7.56
20000000	10000	2000	79	1	4	comp:histo	2.75	1.37	8.38	2000.0	11.69
20000000	10000	2000	79	1	4	comp:kick	5.92	2.96	36.47	2000.0	25.23
20000000	10000	2000	79	1	4	Other	0.2	201.05	0.0	1.0	0.86
20000000	10000	2000	79	1	4	total_time	23.59	23592.99	0.0	1.0	100.0
